"kunta","vuosi","month","leave_m","leave_f","leave_mTaken","leave_fTaken","numFather","numMother","shareOver18","shareOverPaternity","shareNoLeave","shareUnderMaxMat"
"233",2018,2,263,18,263,33.5,5,5,0.4,0,0.2,0
"563",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2018,9,263,18,263,28,33,36,0.454545454545455,0.0303030303030303,0.121212121212121,0
"494",2018,10,263,25,263,25,10,10,0.6,0.1,0,0
"562",2018,12,263,18,263,18,6,6,0.166666666666667,0.166666666666667,0.166666666666667,0
"300",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2018,8,263,18,263,26,5,5,0.4,0,0.2,0
"927",2018,7,263,18,263,18,20,21,0.3,0,0.05,0
"936",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"079",2018,10,263,18,263,18,6,6,0.166666666666667,0,0.166666666666667,0
"224",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2018,6,263,18,263,23,11,11,0.454545454545455,0,0.181818181818182,0
"748",2018,7,263,17,263,34.5,6,6,0.5,0.166666666666667,0.333333333333333,0.166666666666667
"746",2018,7,263,18,263,26,8,8,0.375,0,0.25,0
"489",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2018,12,263,17,263,18,20,19,0.1,0,0.25,0
"887",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",2018,4,263,0,263,35.5,5,5,0.2,0,0.6,0
"143",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2018,6,263,NA,263,NA,NA,6,NA,NA,NA,0.166666666666667
"016",2018,3,263,17,263,18,7,6,0.142857142857143,0,0.285714285714286,0
"831",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2018,3,263,18,263,19,31,32,0.451612903225806,0.0645161290322581,0.0967741935483871,0
"694",2018,6,263,18,263,18,21,24,0.238095238095238,0,0.142857142857143,0.0416666666666667
"102",2018,5,263,18,263,32,8,7,0.375,0,0.375,0
"498",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2018,7,263,18,263,18,15,16,0.266666666666667,0.0666666666666667,0.266666666666667,0.0625
"915",2018,6,263,18,263,18,8,8,0.25,0,0.25,0
"765",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",2018,10,263,18,263,18,17,18,0.176470588235294,0.0588235294117647,0.117647058823529,0
"171",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2018,12,263,18,263,18,28,27,0.0714285714285714,0,0.357142857142857,0.037037037037037
"545",2018,5,263,18,263,29,9,9,0.444444444444444,0,0.222222222222222,0
"430",2018,10,263,15,263,17.5,12,11,0.166666666666667,0,0.333333333333333,0
"749",2018,2,263,18,263,18,16,16,0.3125,0,0.125,0
"301",2018,12,263,18,263,18,17,18,0.176470588235294,0,0.235294117647059,0
"736",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",2018,12,NA,9,NA,15,6,NA,0,0,0.333333333333333,NA
"153",2018,2,263,12,263,18,9,10,0.333333333333333,0,0.222222222222222,0
"016",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"051",2018,9,263,17,263,18,8,9,0.125,0,0.25,0
"405",2018,1,263,18,263,24,30,32,0.466666666666667,0.133333333333333,0.1,0.03125
"301",2018,8,263,18,263,18,10,10,0.1,0,0.2,0
"686",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2018,7,263,18,263,34,17,18,0.470588235294118,0,0.235294117647059,0
"276",2018,7,263,18,263,18,12,11,0.25,0,0.25,0
"746",2018,5,263,20,263,23,6,6,0.5,0,0.166666666666667,0
"165",2018,8,263,18,263,43,15,15,0.4,0.0666666666666667,0.266666666666667,0
"165",2018,1,263,35,263,36,10,11,0.8,0,0.1,0
"005",2018,5,263,18,263,18,8,8,0.125,0,0.25,0
"729",2018,12,NA,0,NA,18,5,NA,0,0,0.6,NA
"494",2018,4,263,17,263,18,9,9,0.333333333333333,0,0.222222222222222,0
"145",2018,5,263,18,263,18,15,15,0.133333333333333,0,0.0666666666666667,0
"491",2018,7,263,18,263,18,26,29,0.269230769230769,0.0384615384615385,0.269230769230769,0
"598",2018,10,263,18,263,18,12,13,0.166666666666667,0,0.25,0
"765",2018,7,263,18,263,18,7,7,0.142857142857143,0,0.142857142857143,0
"783",2018,7,263,7,263,18,9,8,0.222222222222222,0,0.333333333333333,0
"288",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2018,12,263,11,263,18,11,10,0.181818181818182,0,0.454545454545455,0
"005",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2018,7,263,17,263,18,12,11,0.166666666666667,0,0.25,0
"563",2018,10,263,17,263,17.5,5,5,0,0,0.2,0
"858",2018,3,263,18,263,18,19,20,0.210526315789474,0.0526315789473684,0.157894736842105,0
"494",2018,2,263,18,263,37,11,10,0.363636363636364,0,0.363636363636364,0
"846",2018,10,263,14,263,15.5,5,5,0,0,0.2,0
"232",2018,9,263,18,263,26,8,7,0.375,0,0.375,0
"925",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2018,2,263,18,263,50,7,7,0.428571428571429,0.142857142857143,0.285714285714286,0
"441",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2018,10,263,17,263,17.5,11,12,0.181818181818182,0,0.272727272727273,0
"686",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"071",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2018,1,263,18,263,18,9,8,0.222222222222222,0,0.222222222222222,0
"980",2018,10,263,17,263,18,28,27,0.285714285714286,0.0357142857142857,0.321428571428571,0
"440",2018,5,263,36,263,36,13,14,0.692307692307692,0.0769230769230769,0,0
"108",2018,3,263,20,263,20.5,6,6,0.5,0,0,0
"020",2018,11,263,17,263,18,12,10,0.166666666666667,0.0833333333333333,0.333333333333333,0
"400",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2018,1,NA,8,NA,11,6,NA,0.166666666666667,0,0.333333333333333,NA
"625",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2018,1,263,18,263,18,9,10,0.444444444444444,0,0,0
"927",2018,6,263,23,263,29.5,16,16,0.5,0.0625,0.125,0.0625
"099",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2018,6,263,14,263,17,6,7,0.166666666666667,0,0.333333333333333,0
"755",2018,8,263,18,263,18,5,6,0.2,0.2,0,0
"908",2018,11,263,18,263,21.5,9,9,0.444444444444444,0,0.111111111111111,0
"111",2018,1,263,9,263,30,6,5,0.333333333333333,0,0.5,0
"046",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2018,8,263,18,263,29,21,21,0.428571428571429,0,0.285714285714286,0
"678",2018,6,263,18,263,18,24,23,0.416666666666667,0,0,0
"186",2018,2,263,18,263,31,27,29,0.407407407407407,0.0740740740740741,0.185185185185185,0
"700",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2018,8,263,18,263,53,7,8,0.428571428571429,0,0.285714285714286,0
"992",2018,2,263,54,263,54,9,11,0.777777777777778,0.111111111111111,0,0
"849",2018,5,263,NA,263,NA,NA,5,NA,NA,NA,0
"704",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2018,2,263,NA,263,NA,NA,7,NA,NA,NA,0.142857142857143
"925",2018,5,263,18,263,18,7,6,0.285714285714286,0.142857142857143,0.142857142857143,0
"290",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2018,8,263,18,263,18,8,8,0,0,0,0
"009",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",2018,5,263,18,263,23,27,27,0.407407407407407,0.0740740740740741,0.185185185185185,0
"261",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",2018,11,NA,18,NA,18,5,NA,0.2,0,0,NA
"241",2018,10,263,18,263,18,9,9,0.222222222222222,0,0.333333333333333,0
"777",2018,8,263,18,263,18,7,6,0.142857142857143,0,0.285714285714286,0
"905",2018,8,263,17,263,18,51,53,0.215686274509804,0,0.313725490196078,0
"927",2018,8,263,18,263,18,17,19,0.176470588235294,0,0.294117647058824,0
"169",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"075",2018,2,263,12,263,15,5,7,0.2,0.2,0.2,0
"399",2018,11,263,17,263,18,6,6,0,0,0.166666666666667,0
"276",2018,3,263,18,263,27,11,10,0.363636363636364,0,0.363636363636364,0
"927",2018,3,263,19,263,49,21,20,0.523809523809524,0.0952380952380952,0.19047619047619,0
"061",2018,10,263,17,263,18,12,13,0.333333333333333,0,0.166666666666667,0
"407",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",2018,6,263,18,263,18,9,10,0.333333333333333,0,0.111111111111111,0
"111",2018,4,263,51,263,52.5,9,9,0.666666666666667,0.222222222222222,0.111111111111111,0.111111111111111
"410",2018,4,263,18,263,18,20,21,0.35,0,0.25,0
"214",2018,1,263,11,263,15,13,13,0.230769230769231,0,0.384615384615385,0
"301",2018,4,263,16,263,18,22,22,0.181818181818182,0,0.363636363636364,0
"167",2018,7,263,17,263,18,44,48,0.318181818181818,0.0454545454545455,0.181818181818182,0
"016",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"086",2018,8,263,24,263,24,6,5,0.5,0,0,0
"009",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2018,11,263,18,263,18,15,15,0.133333333333333,0,0.266666666666667,0
"233",2018,5,263,17,263,18,12,12,0.0833333333333333,0,0.25,0
"851",2018,9,263,5,263,12,13,13,0.153846153846154,0,0.461538461538462,0
"407",2018,6,263,NA,263,NA,NA,5,NA,NA,NA,0
"018",2018,9,263,18,263,18,5,5,0,0,0.4,0
"275",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851",2018,12,263,18,263,18,16,16,0.1875,0.0625,0.1875,0.0625
"265",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2018,6,263,18,263,18,30,30,0.3,0.0333333333333333,0.3,0
"694",2018,1,263,18,263,18,27,26,0.37037037037037,0,0.0740740740740741,0
"019",2018,9,NA,16,NA,18,5,NA,0.2,0,0.4,NA
"430",2018,12,263,18,263,18,8,9,0,0,0.25,0
"620",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2018,1,263,17,263,18,18,19,0.166666666666667,0,0.222222222222222,0
"301",2018,11,263,13,263,18,14,15,0.0714285714285714,0,0.428571428571429,0
"408",2018,1,263,16,263,18,12,11,0.333333333333333,0.0833333333333333,0.25,0
"681",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",2018,1,263,18,263,30,26,25,0.423076923076923,0,0.269230769230769,0
"508",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",2018,1,263,15,263,30,14,13,0.357142857142857,0,0.357142857142857,0
"261",2018,9,263,18,263,18,7,7,0.285714285714286,0,0.142857142857143,0
"845",2018,3,263,15,263,28,8,6,0.375,0,0.375,0
"636",2018,9,263,12,263,15,10,9,0.1,0,0.2,0
"009",2018,10,NA,18,NA,18,5,NA,0,0,0.2,NA
"631",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",2018,2,263,17,263,18,10,10,0.3,0,0.1,0
"886",2018,10,263,18,263,24.5,6,7,0.333333333333333,0,0.333333333333333,0
"102",2018,1,263,46,263,54,6,6,0.666666666666667,0,0.166666666666667,0
"205",2018,2,263,18,263,41,24,24,0.458333333333333,0.0833333333333333,0.25,0.0416666666666667
"538",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"050",2018,8,263,9,263,18,6,6,0.166666666666667,0,0.5,0
"615",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"050",2018,2,263,35,263,41.5,7,8,0.571428571428571,0,0.142857142857143,0
"762",2018,1,263,18,263,18,5,5,0,0,0,0
"977",2018,10,263,17,263,17.5,15,16,0.2,0.133333333333333,0.0666666666666667,0
"420",2018,12,263,18,263,18,11,11,0.272727272727273,0,0.272727272727273,0
"563",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2018,6,263,18,263,23,12,13,0.416666666666667,0.0833333333333333,0.166666666666667,0
"577",2018,5,263,18,263,18,11,12,0.363636363636364,0,0.181818181818182,0
"309",2018,4,263,23,263,23,5,5,0.6,0,0,0
"111",2018,11,NA,9,NA,18,6,NA,0,0,0.5,NA
"562",2018,3,263,18,263,18,7,8,0.285714285714286,0,0,0
"211",2018,6,263,18,263,18,24,24,0.375,0,0.166666666666667,0
"182",2018,3,263,39,263,42,8,10,0.625,0,0.125,0
"240",2018,12,263,18,263,18,12,14,0,0,0.333333333333333,0
"182",2018,9,263,18,263,18,10,11,0.2,0.1,0.1,0
"224",2018,8,263,18,263,18,11,10,0.181818181818182,0.0909090909090909,0.272727272727273,0
"214",2018,8,263,35,263,35.5,6,9,0.5,0,0,0
"425",2018,12,263,13,263,18,10,10,0.2,0.1,0.4,0
"734",2018,12,263,16,263,18,27,26,0.148148148148148,0,0.37037037037037,0
"245",2018,3,263,18,263,18,24,27,0.333333333333333,0,0.25,0.037037037037037
"276",2018,8,263,18,263,18,18,16,0.388888888888889,0.0555555555555556,0.111111111111111,0
"076",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2018,11,263,0,263,15,8,7,0.125,0,0.625,0
"535",2018,12,263,18,263,18,11,11,0.272727272727273,0.0909090909090909,0.181818181818182,0
"753",2018,10,263,18,263,18,19,20,0.263157894736842,0.0526315789473684,0.263157894736842,0
"507",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2018,11,263,18,263,18,13,12,0.153846153846154,0,0.230769230769231,0
"491",2018,10,263,17,263,18,32,35,0.25,0.03125,0.28125,0
"887",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2018,3,263,23,263,30,9,8,0.555555555555556,0.111111111111111,0.222222222222222,0
"831",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2018,2,263,15,263,18,6,6,0.333333333333333,0,0.166666666666667,0
"146",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2018,9,263,33,263,36,8,7,0.75,0,0.125,0
"287",2018,11,263,13,263,18,8,7,0.125,0,0.375,0
"753",2018,6,263,17,263,27.5,14,16,0.428571428571429,0,0.142857142857143,0
"740",2018,9,263,18,263,32,19,20,0.421052631578947,0.105263157894737,0.263157894736842,0.05
"680",2018,4,263,18,263,18,16,16,0.25,0.0625,0.1875,0
"260",2018,10,263,15,263,17,6,7,0.166666666666667,0.166666666666667,0.333333333333333,0
"417",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"019",2018,4,263,0,263,36,5,5,0.2,0,0.6,0
"977",2018,2,263,22,263,23.5,15,15,0.533333333333333,0.2,0.0666666666666667,0
"108",2018,5,263,18,263,24,14,13,0.357142857142857,0,0.357142857142857,0
"908",2018,6,263,35,263,37,19,20,0.578947368421053,0.0526315789473684,0.105263157894737,0
"620",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2018,8,263,18,263,18,15,14,0.266666666666667,0,0.4,0
"584",2018,11,263,NA,263,NA,NA,5,NA,NA,NA,0
"738",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"075",2018,7,263,18,263,18,14,14,0.357142857142857,0,0.214285714285714,0
"992",2018,12,263,18,263,18,11,11,0,0,0.0909090909090909,0
"079",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2018,4,NA,42,NA,42,5,NA,0.6,0,0,NA
"498",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2018,8,263,17,263,18,10,11,0,0,0.4,0
"020",2018,7,263,18,263,18,11,10,0.272727272727273,0,0.363636363636364,0
"620",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"018",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",2018,4,263,18,263,18,8,8,0.25,0,0.125,0
"729",2018,1,263,17,263,18,7,7,0.142857142857143,0,0.428571428571429,0
"746",2018,1,263,18,263,53,5,5,0.4,0,0.4,0
"020",2018,2,263,27,263,27.5,6,8,0.5,0,0,0
"426",2018,11,263,9,263,18,6,6,0,0,0.5,0
"626",2018,8,263,15,263,18,7,6,0.142857142857143,0,0.285714285714286,0
"505",2018,5,263,18,263,18,24,24,0.291666666666667,0.0833333333333333,0.208333333333333,0
"202",2018,12,263,18,263,18,25,26,0.2,0,0.24,0
"505",2018,6,263,18,263,18,11,11,0.181818181818182,0,0.181818181818182,0
"915",2018,11,263,18,263,18,10,10,0,0,0.3,0
"623",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2018,9,263,18,263,36,5,7,0.4,0,0.2,0
"915",2018,3,263,18,263,18,18,18,0.222222222222222,0,0.222222222222222,0
"426",2018,12,263,18,263,18,9,9,0.222222222222222,0,0.333333333333333,0
"430",2018,8,263,18,263,18,16,16,0.3125,0,0.1875,0
"061",2018,1,263,18,263,18,11,10,0.272727272727273,0,0,0
"895",2018,1,263,18,263,18,11,12,0.363636363636364,0.0909090909090909,0.0909090909090909,0
"859",2018,6,263,18,263,18,15,15,0.266666666666667,0,0.133333333333333,0
"758",2018,12,263,18,263,18,6,7,0.333333333333333,0,0.166666666666667,0
"619",2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",2018,10,263,18,263,18,6,6,0.333333333333333,0,0,0
"402",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2018,4,263,3,263,13.5,14,17,0.214285714285714,0,0.428571428571429,0
"257",2018,6,263,18,263,27,32,32,0.4375,0.0625,0.1875,0
"111",2018,2,263,17,263,52,8,8,0.375,0,0.375,0
"729",2018,4,NA,16,NA,16,5,NA,0,0,0.2,NA
"425",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"051",2018,8,263,18,263,18,9,9,0.111111111111111,0,0.222222222222222,0
"140",2018,9,263,18,263,18,8,8,0.125,0,0.125,0
"598",2018,12,263,17,263,18,15,14,0.0666666666666667,0.0666666666666667,0.133333333333333,0.0714285714285714
"684",2018,11,263,18,263,18,15,14,0.2,0.0666666666666667,0.133333333333333,0
"921",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",2018,7,263,NA,263,NA,NA,5,NA,NA,NA,0
"186",2018,5,263,18,263,18,39,41,0.358974358974359,0.0256410256410256,0.153846153846154,0
"538",2018,5,263,18,263,22.5,5,5,0.4,0,0.2,0
"249",2018,6,263,27,263,38.5,6,6,0.5,0,0.333333333333333,0
"430",2018,6,263,14,263,17,6,7,0,0,0.166666666666667,0
"848",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2018,1,263,18,263,18,37,38,0.378378378378378,0.027027027027027,0.216216216216216,0
"946",2018,1,263,27,263,47,7,8,0.571428571428571,0.142857142857143,0.285714285714286,0
"108",2018,9,263,29,263,32.5,7,6,0.571428571428571,0,0.142857142857143,0
"611",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",2018,10,263,18,263,18,11,12,0.181818181818182,0,0.181818181818182,0
"226",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",2018,1,263,26,263,35,6,5,0.5,0.166666666666667,0.166666666666667,0
"508",2018,11,263,0,263,17.5,5,5,0,0,0.6,0
"498",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2018,5,263,11,263,18,6,6,0.166666666666667,0,0.333333333333333,0
"245",2018,11,263,18,263,18,23,23,0.173913043478261,0.0434782608695652,0.173913043478261,0
"418",2018,4,263,17,263,18,12,13,0.166666666666667,0,0.25,0
"740",2018,3,263,18,263,18,17,17,0.235294117647059,0,0.294117647058824,0
"236",2018,9,263,14,263,18,6,6,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667
"778",2018,4,263,18,263,18,5,5,0.4,0,0,0
"139",2018,12,263,17,263,17,9,9,0.111111111111111,0,0,0
"434",2018,1,263,18,263,18,7,7,0.285714285714286,0,0.285714285714286,0
"071",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",2018,12,263,18,263,18,43,43,0.186046511627907,0.0697674418604651,0.232558139534884,0.0232558139534884
"892",2018,8,263,12,263,18,6,6,0,0,0.166666666666667,0
"560",2018,7,263,18,263,18,10,11,0.1,0,0,0
"213",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",2018,3,263,18,263,18,17,18,0.235294117647059,0,0.411764705882353,0.0555555555555556
"214",2018,9,263,11,263,30,7,5,0.428571428571429,0,0.285714285714286,0
"491",2018,9,263,18,263,18,27,30,0.333333333333333,0.0740740740740741,0.259259259259259,0.0333333333333333
"505",2018,12,263,18,263,18,10,9,0.2,0,0.2,0
"285",2018,2,263,18,263,26,18,20,0.388888888888889,0,0.333333333333333,0.05
"420",2018,1,263,18,263,35,9,8,0.444444444444444,0,0.222222222222222,0
"535",2018,3,263,18,263,18,12,12,0.333333333333333,0,0,0
"746",2018,4,263,18,263,18,13,13,0.307692307692308,0.0769230769230769,0,0
"691",2018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"009",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2018,3,263,37,263,41,16,15,0.5625,0,0.1875,0.0666666666666667
"078",2018,3,263,12,263,12,5,5,0.2,0,0,0
"624",2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"078",2018,11,263,15,263,18,7,6,0.142857142857143,0,0.428571428571429,0
"977",2018,12,263,18,263,18,15,16,0.333333333333333,0,0.2,0
"050",2018,12,263,18,263,18,10,10,0.1,0,0.1,0
"322",2018,10,263,15,263,18,5,6,0,0,0.4,0
"152",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2018,7,263,18,263,43,5,5,0.4,0,0.4,0
"908",2018,12,263,18,263,18,11,12,0.181818181818182,0.0909090909090909,0.454545454545455,0
"915",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",2018,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2018,1,263,18,263,39,13,14,0.461538461538462,0,0.384615384615385,0.0714285714285714
"290",2018,4,NA,17,NA,18,6,NA,0.333333333333333,0,0.166666666666667,NA
"562",2018,7,263,15,263,18,6,6,0.166666666666667,0,0.333333333333333,0
"071",2018,11,263,18,263,18,7,7,0.142857142857143,0.142857142857143,0,0
"791",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2018,6,263,36,263,47,9,8,0.555555555555556,0,0.333333333333333,0
"016",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857",2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2018,11,263,18,263,18,5,5,0.4,0,0,0
"593",2018,4,263,18,263,18,11,11,0.363636363636364,0,0,0
"050",2018,11,263,17,263,18,6,7,0.166666666666667,0,0.166666666666667,0
"505",2018,2,263,18,263,19,14,15,0.357142857142857,0,0.285714285714286,0
"145",2018,7,263,24,263,35,12,12,0.5,0,0.166666666666667,0
"418",2018,10,263,17,263,18,21,22,0.19047619047619,0,0.333333333333333,0
"908",2018,9,263,18,263,21,12,12,0.416666666666667,0,0.166666666666667,0
