"postinro","vuosi","leave_m","leave_f","leave_mTaken","leave_fTaken","numFather","numMother","shareOver18","shareOverPaternity","shareNoLeave","shareUnderMaxMat"
"41860",2013,263,18,263,18,6,6,0.166666666666667,0,0,0
"71650",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71745",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73470",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90660",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71760",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73710",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15460",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73810",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71950",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41880",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71660",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20240",2014,263,5,263,18,59,63,0.135593220338983,0.0508474576271186,0.491525423728814,0.0317460317460317
"20540",2014,263,18,263,30.5,234,249,0.35042735042735,0.0170940170940171,0.358974358974359,0.0240963855421687
"33400",2014,263,18,263,20.5,106,111,0.349056603773585,0.0283018867924528,0.30188679245283,0.00900900900900901
"90550",2014,263,18,263,18,49,51,0.387755102040816,0,0.204081632653061,0
"15800",2014,263,18,263,41,31,33,0.419354838709677,0.032258064516129,0.32258064516129,0
"40270",2014,263,25,263,45,139,145,0.517985611510791,0.0575539568345324,0.172661870503597,0.0137931034482759
"20610",2014,263,0,263,18,167,186,0.173652694610778,0.0359281437125748,0.502994011976048,0.0161290322580645
"33710",2014,263,18,263,31,222,243,0.418918918918919,0.0225225225225225,0.220720720720721,0.00411522633744856
"33230",2014,263,24,263,49,48,48,0.541666666666667,0.104166666666667,0.229166666666667,0
"70150",2014,263,18,263,44.5,60,61,0.433333333333333,0.0833333333333333,0.3,0
"41160",2014,263,18,263,18,59,59,0.338983050847458,0.0169491525423729,0.0847457627118644,0
"70840",2014,263,32,263,38,120,122,0.583333333333333,0.05,0.0916666666666667,0.0163934426229508
"90830",2014,263,18,263,18,105,106,0.4,0.019047619047619,0.171428571428571,0
"33410",2014,263,18,263,40,39,42,0.461538461538462,0.0256410256410256,0.205128205128205,0.0238095238095238
"40250",2014,263,18,263,35.5,75,75,0.466666666666667,0.0666666666666667,0.173333333333333,0
"20460",2014,263,18,263,18,39,44,0.358974358974359,0.0512820512820513,0.205128205128205,0.0227272727272727
"90530",2014,263,18,263,39.5,49,51,0.387755102040816,0.0204081632653061,0.306122448979592,0
"90840",2014,263,18,263,18,30,28,0.2,0,0.2,0
"20700",2014,263,18,263,35,31,32,0.451612903225806,0.032258064516129,0.225806451612903,0
"20750",2014,263,16,263,40.5,64,74,0.34375,0.046875,0.4375,0.0405405405405405
"40740",2014,263,18,263,42,82,86,0.426829268292683,0.0487804878048781,0.231707317073171,0.0348837209302326
"33840",2014,263,18,263,23.5,44,47,0.386363636363636,0.0681818181818182,0.227272727272727,0
"33560",2014,263,18,263,35,89,94,0.49438202247191,0.0898876404494382,0.179775280898876,0
"33720",2014,263,18,263,18,231,253,0.324675324675325,0.038961038961039,0.316017316017316,0.00790513833992095
"40520",2014,263,18,263,43.5,207,230,0.458937198067633,0.0531400966183575,0.265700483091787,0.00869565217391304
"70280",2014,263,18,263,35,20,23,0.5,0,0.25,0.0434782608695652
"20740",2014,263,18,263,29,117,133,0.341880341880342,0.0427350427350427,0.358974358974359,0.0225563909774436
"15500",2014,263,17,263,24.5,39,49,0.358974358974359,0.0512820512820513,0.333333333333333,0.0612244897959184
"20360",2014,263,12,263,18,99,99,0.242424242424242,0.0101010101010101,0.424242424242424,0.0101010101010101
"20300",2014,263,18,263,41,62,61,0.387096774193548,0.032258064516129,0.290322580645161,0
"15140",2014,263,18,263,36,77,85,0.428571428571429,0.0649350649350649,0.38961038961039,0
"20210",2014,263,17,263,18,43,42,0.186046511627907,0,0.418604651162791,0
"20320",2014,263,18,263,38,192,203,0.479166666666667,0.0260416666666667,0.213541666666667,0.00492610837438424
"15200",2014,263,18,263,18,36,36,0.222222222222222,0.0277777777777778,0.333333333333333,0
"20810",2014,263,18,263,47,131,143,0.473282442748092,0.0381679389312977,0.305343511450382,0.013986013986014
"90650",2014,263,18,263,37,107,112,0.485981308411215,0.0467289719626168,0.196261682242991,0
"90820",2014,263,18,263,25,46,45,0.391304347826087,0.0869565217391304,0.282608695652174,0
"33900",2014,263,18,263,31,132,143,0.393939393939394,0.0454545454545455,0.265151515151515,0.013986013986014
"90570",2014,263,26,263,49,106,119,0.509433962264151,0.0660377358490566,0.254716981132075,0.0252100840336134
"20100",2014,263,18,263,39,178,189,0.48314606741573,0.0393258426966292,0.185393258426966,0.0158730158730159
"40400",2014,263,18,263,33,67,68,0.477611940298507,0.0298507462686567,0.134328358208955,0
"40700",2014,263,18,263,28,31,32,0.451612903225806,0.032258064516129,0.193548387096774,0
"90800",2014,263,18,263,43,87,91,0.436781609195402,0,0.275862068965517,0
"33580",2014,263,18,263,35.5,207,225,0.449275362318841,0.0386473429951691,0.227053140096618,0.00888888888888889
"40100",2014,263,18,263,18,89,86,0.337078651685393,0.0224719101123595,0.235955056179775,0.0232558139534884
"33700",2014,263,53,263,54,28,26,0.678571428571429,0.107142857142857,0.142857142857143,0
"40500",2014,263,42,263,51.5,45,43,0.622222222222222,0.0444444444444444,0.2,0
"20900",2014,263,23,263,45,121,125,0.504132231404959,0.0413223140495868,0.231404958677686,0
"20380",2014,263,18,263,32,46,43,0.478260869565217,0.0434782608695652,0.195652173913043,0
"33270",2014,263,33,263,44,80,87,0.5375,0.05,0.1875,0.0114942528735632
"33500",2014,263,38,263,53,86,90,0.604651162790698,0.0232558139534884,0.22093023255814,0
"90630",2014,263,18,263,27,101,105,0.485148514851485,0.0297029702970297,0.108910891089109,0.00952380952380952
"15840",2014,263,18,263,18,22,25,0.363636363636364,0,0.136363636363636,0
"15540",2014,263,18,263,20,45,44,0.4,0.0444444444444444,0.2,0
"40630",2014,263,18,263,38,42,39,0.357142857142857,0.0238095238095238,0.357142857142857,0
"15240",2014,263,18,263,31.5,64,79,0.453125,0.015625,0.25,0.0253164556962025
"70100",2014,263,36,263,52.5,61,71,0.540983606557377,0.0327868852459016,0.245901639344262,0.0422535211267606
"70700",2014,263,42,263,47,33,38,0.545454545454545,0.121212121212121,0.151515151515152,0
"70420",2014,263,46,263,48,27,27,0.703703703703704,0.0740740740740741,0.111111111111111,0
"20400",2014,263,18,263,21,50,49,0.42,0.02,0.16,0
"71310",2014,263,27,263,36,6,10,0.5,0,0.166666666666667,0.1
"40640",2014,263,18,263,38.5,74,77,0.405405405405405,0.0405405405405405,0.351351351351351,0.051948051948052
"15680",2014,263,18,263,18,52,49,0.384615384615385,0.0192307692307692,0.153846153846154,0.0408163265306122
"70820",2014,263,18,263,36,170,179,0.452941176470588,0.0294117647058824,0.229411764705882,0.00558659217877095
"41120",2014,263,18,263,26,37,37,0.432432432432432,0.027027027027027,0.135135135135135,0
"15170",2014,263,18,263,27,36,39,0.388888888888889,0,0.25,0
"15210",2014,263,18,263,30,39,42,0.358974358974359,0.0512820512820513,0.307692307692308,0
"90540",2014,263,18,263,34,252,251,0.488095238095238,0.0317460317460317,0.162698412698413,0
"33540",2014,263,32,263,51,64,68,0.5625,0.0625,0.28125,0.0441176470588235
"33310",2014,263,18,263,18,89,98,0.247191011235955,0.0337078651685393,0.337078651685393,0.0306122448979592
"70260",2014,263,32,263,38,37,38,0.540540540540541,0.027027027027027,0.0810810810810811,0
"20520",2014,263,33,263,51,12,13,0.666666666666667,0.166666666666667,0.25,0
"15610",2014,263,18,263,30,57,56,0.491228070175439,0,0.12280701754386,0
"90850",2014,263,18,263,35,38,38,0.421052631578947,0.0526315789473684,0.289473684210526,0
"71490",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71720",2014,263,18,263,30,10,9,0.4,0,0.2,0
"40340",2014,263,8,263,18,76,85,0.184210526315789,0.0526315789473684,0.486842105263158,0.0117647058823529
"33330",2014,263,18,263,18,54,58,0.314814814814815,0,0.296296296296296,0
"40900",2014,263,39,263,42,34,32,0.588235294117647,0,0.147058823529412,0
"73300",2014,263,23,263,48,26,27,0.5,0,0.192307692307692,0
"90810",2014,263,18,263,18,27,31,0.259259259259259,0.0740740740740741,0.296296296296296,0
"15830",2014,263,12,263,18,36,37,0.277777777777778,0,0.333333333333333,0
"90510",2014,263,42,263,46,27,30,0.740740740740741,0.111111111111111,0.111111111111111,0
"33530",2014,263,45,263,53,32,31,0.59375,0.0625,0.21875,0.032258064516129
"70870",2014,263,18,263,23,31,31,0.451612903225806,0.0645161290322581,0.129032258064516,0
"70200",2014,263,18,263,27,51,53,0.411764705882353,0.0392156862745098,0.215686274509804,0.0188679245283019
"15100",2014,263,20,263,50,54,54,0.518518518518518,0.0555555555555556,0.240740740740741,0
"33300",2014,263,18,263,42,54,59,0.481481481481481,0.0185185185185185,0.185185185185185,0
"40420",2014,263,18,263,40,81,81,0.45679012345679,0.037037037037037,0.222222222222222,0
"15550",2014,263,18,263,18,36,37,0.305555555555556,0.0555555555555556,0.111111111111111,0
"15320",2014,263,18,263,18,31,32,0.290322580645161,0.032258064516129,0.193548387096774,0
"33250",2014,263,18,263,29.5,19,17,0.473684210526316,0,0.263157894736842,0
"33340",2014,263,21,263,36,56,55,0.5,0,0.160714285714286,0
"33800",2014,263,37,263,44.5,64,70,0.609375,0.0625,0.125,0
"70340",2014,263,32,263,43,36,36,0.527777777777778,0.0833333333333333,0.25,0
"70500",2014,263,18,263,30,55,50,0.363636363636364,0.0363636363636364,0.363636363636364,0.02
"40200",2014,263,40,263,50,36,38,0.666666666666667,0.0555555555555556,0.166666666666667,0.0263157894736842
"33210",2014,263,17,263,46,37,37,0.432432432432432,0.0540540540540541,0.432432432432432,0
"90580",2014,263,18,263,21,55,55,0.345454545454545,0.0545454545454545,0.345454545454545,0
"70400",2014,263,NA,263,NA,NA,5,NA,NA,NA,0
"15340",2014,263,18,263,24,29,32,0.413793103448276,0,0.172413793103448,0
"90520",2014,263,11,263,18,55,62,0.236363636363636,0.0181818181818182,0.436363636363636,0.0483870967741935
"71480",2014,263,20,263,22,10,10,0.5,0,0.1,0
"15150",2014,263,18,263,46.5,27,30,0.444444444444444,0.037037037037037,0.333333333333333,0
"70780",2014,263,18,263,26.5,50,56,0.46,0.06,0.16,0
"33820",2014,263,18,263,30,96,99,0.416666666666667,0.03125,0.239583333333333,0
"41800",2014,263,18,263,20.5,34,35,0.441176470588235,0.0294117647058824,0.117647058823529,0
"15300",2014,263,18,263,18,54,57,0.314814814814815,0.0185185185185185,0.333333333333333,0.0175438596491228
"33680",2014,263,23,263,51,16,13,0.5,0,0.3125,0
"15950",2014,263,18,263,18,35,34,0.285714285714286,0.0285714285714286,0.171428571428571,0
"33240",2014,263,23,263,46,15,13,0.533333333333333,0,0.133333333333333,0
"40320",2014,263,18,263,18,62,65,0.354838709677419,0.0483870967741935,0.274193548387097,0
"15230",2014,263,27,263,50,42,40,0.5,0.0476190476190476,0.261904761904762,0
"70460",2014,263,18,263,49.5,44,46,0.409090909090909,0.0681818181818182,0.272727272727273,0
"33730",2014,263,26,263,32.5,15,14,0.6,0.0666666666666667,0.2,0
"15900",2014,263,18,263,20.5,12,11,0.416666666666667,0.0833333333333333,0.166666666666667,0
"73320",2014,263,9,263,30,12,11,0.25,0,0.5,0
"40530",2014,263,36,263,43,81,80,0.580246913580247,0.0493827160493827,0.148148148148148,0.0125
"71160",2014,263,18,263,18,21,21,0.380952380952381,0.0476190476190476,0.19047619047619,0
"70600",2014,263,36,263,38,27,30,0.592592592592593,0.037037037037037,0.111111111111111,0.0333333333333333
"20500",2014,263,21,263,40.5,44,44,0.5,0.0909090909090909,0.227272727272727,0
"71130",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33200",2014,263,18,263,26.5,32,33,0.375,0.03125,0.25,0.0303030303030303
"73360",2014,263,31,263,31,6,6,0.666666666666667,0.166666666666667,0,0
"15520",2014,263,12,263,17,19,24,0.157894736842105,0,0.263157894736842,0
"40800",2014,263,25,263,44,88,85,0.522727272727273,0.0227272727272727,0.193181818181818,0.0117647058823529
"34260",2014,263,16,263,18,10,9,0.2,0,0.4,0
"71380",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15560",2014,263,40,263,51,28,33,0.535714285714286,0,0.285714285714286,0
"71520",2014,263,31,263,31,8,8,0.5,0,0,0
"16100",2014,263,18,263,18,14,14,0.357142857142857,0,0.142857142857143,0.0714285714285714
"33610",2014,263,18,263,18,55,55,0.436363636363636,0,0.109090909090909,0
"70940",2014,263,54,263,54,7,7,0.571428571428571,0,0.142857142857143,0
"15110",2014,263,17,263,18,17,19,0.235294117647059,0,0.294117647058824,0
"21330",2014,263,42,263,49,23,24,0.565217391304348,0.0434782608695652,0.0869565217391304,0
"70800",2014,263,20,263,41,38,38,0.5,0.0263157894736842,0.184210526315789,0
"33520",2014,263,12,263,18,6,6,0.166666666666667,0,0.333333333333333,0
"72100",2014,263,18,263,18,13,15,0.307692307692308,0,0.230769230769231,0
"15160",2014,263,18,263,35.5,38,39,0.473684210526316,0.0263157894736842,0.210526315789474,0
"40600",2014,263,35,263,48,16,19,0.5625,0,0.125,0
"41930",2014,263,18,263,18,12,11,0.416666666666667,0,0,0
"20200",2014,263,42,263,51.5,12,16,0.666666666666667,0.0833333333333333,0.166666666666667,0.0625
"40720",2014,263,40,263,54,15,15,0.533333333333333,0.0666666666666667,0.333333333333333,0
"73350",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20720",2014,263,18,263,22,38,42,0.447368421052632,0.0789473684210526,0.184210526315789,0
"70110",2014,263,18,263,21,14,15,0.428571428571429,0,0.142857142857143,0
"21340",2014,263,5,263,12,6,6,0.166666666666667,0.166666666666667,0.333333333333333,0
"73810",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70620",2014,263,18,263,52,23,24,0.434782608695652,0.130434782608696,0.347826086956522,0.0833333333333333
"90670",2014,263,32,263,39,26,25,0.538461538461538,0,0.153846153846154,0
"20880",2014,263,29,263,39,28,28,0.571428571428571,0.0714285714285714,0.178571428571429,0
"70300",2014,263,29,263,34,10,10,0.6,0,0.1,0
"34240",2014,263,18,263,21.5,17,18,0.352941176470588,0,0.294117647058824,0
"41820",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40660",2014,263,18,263,18,12,12,0.25,0,0.0833333333333333,0
"73500",2014,263,18,263,43,13,13,0.461538461538462,0.0769230769230769,0.307692307692308,0.0769230769230769
"15810",2014,263,18,263,18,22,22,0.318181818181818,0,0.227272727272727,0
"41450",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33420",2014,263,18,263,35,22,23,0.409090909090909,0.0909090909090909,0.227272727272727,0
"33180",2014,263,18,263,23,23,22,0.304347826086957,0,0.391304347826087,0
"71570",2014,263,38,263,52,15,15,0.533333333333333,0.0666666666666667,0.266666666666667,0
"90620",2014,263,0,263,36,6,5,0.166666666666667,0,0.666666666666667,0
"73770",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90560",2014,263,18,263,27.5,25,23,0.4,0.08,0.28,0
"90660",2014,263,18,263,52,7,5,0.428571428571429,0,0.285714285714286,0
"41940",2014,263,40,263,52,18,18,0.555555555555556,0.0555555555555556,0.0555555555555556,0
"40820",2014,263,18,263,18,6,9,0.166666666666667,0,0.166666666666667,0
"20250",2014,263,12,263,53,7,7,0.428571428571429,0,0.285714285714286,0
"71750",2014,263,18,263,18,7,7,0.285714285714286,0.142857142857143,0.285714285714286,0
"73470",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15460",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41630",2014,NA,16,NA,27,6,NA,0.333333333333333,0,0.333333333333333,NA
"73460",2014,NA,53,NA,53,5,NA,0.6,0.2,0,NA
"71775",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20960",2014,263,4,263,53,9,8,0.444444444444444,0.222222222222222,0.444444444444444,0
"71650",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71730",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41140",2014,263,18,263,18,9,10,0.444444444444444,0,0,0
"71950",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71150",2014,263,16,263,18,7,8,0.285714285714286,0,0.285714285714286,0
"16160",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41710",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71680",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73310",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71330",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41860",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71745",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34270",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41840",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71740",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40620",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15850",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73830",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71360",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71760",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41880",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70240",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15150",2015,263,18,263,18,32,31,0.28125,0.03125,0.25,0
"40340",2015,263,12,263,18,59,68,0.23728813559322,0,0.423728813559322,0
"73500",2015,263,17,263,18,17,14,0.294117647058824,0.0588235294117647,0.352941176470588,0
"15240",2015,263,18,263,18,71,77,0.23943661971831,0.0140845070422535,0.295774647887324,0
"20610",2015,263,17,263,23,163,180,0.343558282208589,0.0306748466257669,0.355828220858896,0.00555555555555556
"33820",2015,263,42,263,48,105,111,0.59047619047619,0.0380952380952381,0.171428571428571,0
"40320",2015,263,18,263,37,60,70,0.433333333333333,0,0.233333333333333,0.0142857142857143
"33540",2015,263,42,263,53,64,67,0.578125,0.03125,0.25,0
"70820",2015,263,18,263,36,158,166,0.436708860759494,0.0316455696202532,0.272151898734177,0.00602409638554217
"20540",2015,263,18,263,47,217,236,0.465437788018433,0.0691244239631336,0.294930875576037,0.0127118644067797
"15540",2015,263,35,263,47.5,49,48,0.530612244897959,0.0204081632653061,0.183673469387755,0.0208333333333333
"70100",2015,263,18,263,40,62,74,0.451612903225806,0.0161290322580645,0.241935483870968,0.027027027027027
"90540",2015,263,24,263,39.5,231,231,0.536796536796537,0.038961038961039,0.134199134199134,0.00432900432900433
"20750",2015,263,16,263,36,76,83,0.315789473684211,0.0657894736842105,0.434210526315789,0.0602409638554217
"34260",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33180",2015,263,43,263,50,12,13,0.666666666666667,0,0.25,0
"33580",2015,263,18,263,34.5,209,227,0.492822966507177,0.0143540669856459,0.167464114832536,0.00881057268722467
"40740",2015,263,18,263,48,69,72,0.478260869565217,0.0579710144927536,0.260869565217391,0
"70840",2015,263,34,263,41,117,114,0.555555555555556,0.0341880341880342,0.111111111111111,0
"70150",2015,263,18,263,35,39,41,0.461538461538462,0.0512820512820513,0.307692307692308,0
"41120",2015,263,18,263,18,31,30,0.387096774193548,0.0645161290322581,0.193548387096774,0
"33900",2015,263,18,263,45,118,125,0.457627118644068,0.0338983050847458,0.228813559322034,0.008
"15100",2015,263,18,263,18,50,62,0.32,0.02,0.26,0
"33310",2015,263,18,263,18,72,87,0.333333333333333,0.0138888888888889,0.319444444444444,0
"20240",2015,263,5,263,18,53,59,0.150943396226415,0.0188679245283019,0.490566037735849,0
"15810",2015,263,23,263,28,16,16,0.5,0.125,0.0625,0
"40520",2015,263,18,263,27.5,218,221,0.44954128440367,0.018348623853211,0.220183486238532,0.00452488687782805
"33340",2015,263,18,263,18,54,58,0.388888888888889,0.0555555555555556,0.203703703703704,0.0172413793103448
"33710",2015,263,18,263,35,220,237,0.445454545454545,0.0454545454545455,0.204545454545455,0
"20300",2015,263,44,263,49,58,63,0.637931034482759,0.0517241379310345,0.120689655172414,0.0158730158730159
"90550",2015,263,40,263,54,47,52,0.574468085106383,0.148936170212766,0.297872340425532,0.0192307692307692
"33330",2015,263,41,263,48,50,58,0.52,0.02,0.14,0
"33500",2015,263,24,263,47.5,85,89,0.529411764705882,0.0588235294117647,0.270588235294118,0.0337078651685393
"40270",2015,263,18,263,37,150,152,0.5,0.0266666666666667,0.186666666666667,0.00657894736842105
"90650",2015,263,18,263,32.5,113,116,0.415929203539823,0.00884955752212389,0.274336283185841,0.00862068965517241
"41800",2015,263,18,263,31,24,24,0.375,0,0.291666666666667,0
"20460",2015,263,18,263,18,54,55,0.388888888888889,0.0555555555555556,0.185185185185185,0.0181818181818182
"33300",2015,263,18,263,24,56,59,0.428571428571429,0.0357142857142857,0.178571428571429,0
"15200",2015,263,17,263,18,30,34,0.266666666666667,0.0333333333333333,0.333333333333333,0
"90800",2015,263,18,263,42,88,91,0.420454545454545,0.0681818181818182,0.261363636363636,0
"15800",2015,263,18,263,23,22,25,0.409090909090909,0.0454545454545455,0.227272727272727,0
"90580",2015,263,18,263,36.5,39,41,0.41025641025641,0.0256410256410256,0.333333333333333,0
"33700",2015,263,38,263,41,20,21,0.6,0,0.1,0
"15840",2015,263,18,263,18,25,25,0.36,0.04,0.2,0
"33270",2015,263,18,263,33,87,86,0.413793103448276,0.0804597701149425,0.310344827586207,0.0116279069767442
"33610",2015,263,36,263,42,43,45,0.534883720930233,0.0465116279069767,0.209302325581395,0
"20200",2015,263,18,263,30.5,19,18,0.473684210526316,0.0526315789473684,0.157894736842105,0
"20900",2015,263,18,263,35,128,137,0.421875,0.0390625,0.2109375,0
"16100",2015,263,18,263,18,20,19,0.3,0,0.25,0
"70700",2015,263,34,263,42.5,35,40,0.628571428571429,0.0857142857142857,0.2,0
"40420",2015,263,18,263,18,63,63,0.365079365079365,0.0158730158730159,0.238095238095238,0
"70940",2015,263,45,263,45,5,5,0.6,0,0,0
"20740",2015,263,18,263,35.5,102,113,0.392156862745098,0.0588235294117647,0.274509803921569,0
"20720",2015,263,51,263,53,44,47,0.613636363636364,0.0909090909090909,0.159090909090909,0.0212765957446809
"70420",2015,263,18,263,47,29,29,0.448275862068966,0.0689655172413793,0.241379310344828,0
"40640",2015,263,18,263,38,62,71,0.467741935483871,0.0645161290322581,0.274193548387097,0
"20700",2015,263,38,263,53,44,46,0.613636363636364,0.0909090909090909,0.272727272727273,0.0217391304347826
"20210",2015,263,16,263,18,43,58,0.162790697674419,0,0.418604651162791,0.0344827586206897
"71160",2015,263,18,263,18,12,12,0.416666666666667,0.166666666666667,0.0833333333333333,0
"90670",2015,263,18,263,27,56,58,0.464285714285714,0.0178571428571429,0.142857142857143,0
"20500",2015,263,41,263,49,41,42,0.585365853658537,0.146341463414634,0.146341463414634,0
"70260",2015,263,31,263,44.5,50,50,0.58,0.06,0.24,0
"15900",2015,263,11,263,18,15,16,0.266666666666667,0,0.4,0.0625
"40500",2015,263,40,263,51.5,31,29,0.548387096774194,0.032258064516129,0.290322580645161,0
"21340",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15950",2015,263,18,263,18,29,31,0.344827586206897,0.0344827586206897,0.172413793103448,0
"40250",2015,263,23,263,43,80,82,0.5,0.025,0.1875,0
"71480",2015,263,32,263,45,14,14,0.571428571428571,0,0.142857142857143,0
"20100",2015,263,36,263,48,167,168,0.544910179640719,0.0778443113772455,0.203592814371257,0.0119047619047619
"20380",2015,263,18,263,52,40,42,0.4,0.05,0.35,0.0238095238095238
"20810",2015,263,18,263,33,152,162,0.401315789473684,0.0592105263157895,0.269736842105263,0.0123456790123457
"33400",2015,263,18,263,18,83,88,0.349397590361446,0.0120481927710843,0.27710843373494,0
"15550",2015,263,18,263,18,43,43,0.302325581395349,0.0232558139534884,0.325581395348837,0
"20320",2015,263,18,263,33.5,165,182,0.460606060606061,0.0303030303030303,0.187878787878788,0
"70780",2015,263,18,263,42,55,60,0.472727272727273,0.0545454545454545,0.254545454545455,0
"15300",2015,263,18,263,18,46,49,0.326086956521739,0.0217391304347826,0.282608695652174,0
"90830",2015,263,18,263,18,112,117,0.375,0.0446428571428571,0.214285714285714,0
"33230",2015,263,18,263,29,39,43,0.461538461538462,0.0256410256410256,0.179487179487179,0
"90520",2015,263,0,263,34,59,60,0.271186440677966,0.0169491525423729,0.525423728813559,0
"90840",2015,263,40,263,45,26,27,0.538461538461538,0.115384615384615,0.153846153846154,0
"90570",2015,263,18,263,38,97,107,0.45360824742268,0.103092783505155,0.309278350515464,0.00934579439252336
"70460",2015,263,18,263,18,51,53,0.372549019607843,0.0784313725490196,0.196078431372549,0.0188679245283019
"40530",2015,263,18,263,37,71,75,0.492957746478873,0.028169014084507,0.154929577464789,0
"33720",2015,263,18,263,27.5,254,279,0.346456692913386,0.0551181102362205,0.322834645669291,0.003584229390681
"15110",2015,263,17,263,53,24,21,0.416666666666667,0.0833333333333333,0.416666666666667,0
"71520",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72100",2015,263,18,263,41,13,12,0.461538461538462,0.0769230769230769,0.307692307692308,0
"33800",2015,263,46,263,53,52,56,0.615384615384615,0.0769230769230769,0.192307692307692,0.0535714285714286
"90510",2015,263,27,263,53,23,27,0.565217391304348,0.0869565217391304,0.260869565217391,0.037037037037037
"20880",2015,263,51,263,52,27,27,0.666666666666667,0.111111111111111,0.0740740740740741,0.037037037037037
"70870",2015,263,35,263,53,27,26,0.555555555555556,0.111111111111111,0.185185185185185,0
"15140",2015,263,18,263,18,98,112,0.306122448979592,0.0306122448979592,0.36734693877551,0.00892857142857143
"90530",2015,263,18,263,18,41,43,0.341463414634146,0.0731707317073171,0.24390243902439,0
"40720",2015,263,18,263,26,13,12,0.461538461538462,0.153846153846154,0.230769230769231,0
"15320",2015,263,18,263,18,39,36,0.358974358974359,0.0256410256410256,0.256410256410256,0
"71310",2015,263,17,263,18,7,7,0.285714285714286,0,0.285714285714286,0
"40400",2015,263,27,263,47,66,68,0.53030303030303,0.0606060606060606,0.151515151515152,0
"70600",2015,263,52,263,52,22,21,0.727272727272727,0,0.0454545454545455,0
"40800",2015,263,18,263,39,84,84,0.476190476190476,0.0238095238095238,0.178571428571429,0.0119047619047619
"70110",2015,263,17,263,18,13,12,0.153846153846154,0,0.307692307692308,0
"15340",2015,263,18,263,18,28,27,0.321428571428571,0.0714285714285714,0.178571428571429,0
"40100",2015,263,18,263,45,80,81,0.4625,0.025,0.2875,0.0246913580246914
"33560",2015,263,18,263,41,89,90,0.48314606741573,0.0337078651685393,0.179775280898876,0
"20360",2015,263,18,263,18,94,99,0.287234042553192,0.0425531914893617,0.351063829787234,0
"15230",2015,263,18,263,26,43,42,0.488372093023256,0.0232558139534884,0.116279069767442,0
"70500",2015,263,31,263,53,48,52,0.541666666666667,0.104166666666667,0.25,0
"90820",2015,263,18,263,36,33,34,0.484848484848485,0.0606060606060606,0.212121212121212,0
"40900",2015,263,18,263,18,30,32,0.366666666666667,0.0333333333333333,0.2,0
"90630",2015,263,30,263,42,107,111,0.542056074766355,0.0373831775700935,0.121495327102804,0
